dataset_id,rodina_datasetu,verzi_v_rodine,title,hlavni_skupina,detailni_skupina,tagy,relevance_pro_IKZ,uzemni_uroven,zdroj_typ,periodicita_text,provider,modified,start,end,description,keywords_all,page,dataset_iri,spatial,periodicity,dataset_title,relevance_rank,_input_order,category,order
kz2020CZ0643,Volby do zastupitelstev krajů 2020 - výsledky za okres Brno-venkov a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Brno-venkov a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Brno-venkov",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Brno_venkov_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3703,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Brno-venkov a jeho obce,2,583,D,555
kz2020CZ0801,Volby do zastupitelstev krajů 2020 - výsledky za okres Bruntál a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Bruntál a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Bruntál",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Bruntal_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3801,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Bruntál a jeho obce,2,584,D,556
kz2020CZ0644,Volby do zastupitelstev krajů 2020 - výsledky za okres Břeclav a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Břeclav a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Břeclav",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Breclav_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3704,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Břeclav a jeho obce,2,585,D,557
kz2020CZ0411,Volby do zastupitelstev krajů 2020 - výsledky za okres Cheb a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Cheb a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Cheb",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Cheb_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3402,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Cheb a jeho obce,2,586,D,558
kz2020CZ0422,Volby do zastupitelstev krajů 2020 - výsledky za okres Chomutov a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Chomutov a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Chomutov",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Chomutov_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3503,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Chomutov a jeho obce,2,587,D,559
kz2020CZ0531,Volby do zastupitelstev krajů 2020 - výsledky za okres Chrudim a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Chrudim a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Chrudim",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Chrudim_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3603,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Chrudim a jeho obce,2,588,D,560
kz2020CZ0321,Volby do zastupitelstev krajů 2020 - výsledky za okres Domažlice a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Domažlice a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Domažlice",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Domazlice_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3401,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Domažlice a jeho obce,2,589,D,561
kz2020CZ0421,Volby do zastupitelstev krajů 2020 - výsledky za okres Děčín a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Děčín a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Děčín",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Decin_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3502,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Děčín a jeho obce,2,590,D,562
kz2020CZ0802,Volby do zastupitelstev krajů 2020 - výsledky za okres Frýdek-Místek a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Frýdek-Místek a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Frýdek-Místek",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Frydek_Mistek_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3802,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Frýdek-Místek a jeho obce,2,591,D,563
kz2020CZ0631,Volby do zastupitelstev krajů 2020 - výsledky za okres Havlíčkův Brod a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Havlíčkův Brod a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Havlíčkův Brod",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Havlickuv_Brod_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3601,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Havlíčkův Brod a jeho obce,2,592,D,564
kz2020CZ0645,Volby do zastupitelstev krajů 2020 - výsledky za okres Hodonín a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Hodonín a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Hodonín",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Hodonin_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3706,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Hodonín a jeho obce,2,593,D,565
kz2020CZ0521,Volby do zastupitelstev krajů 2020 - výsledky za okres Hradec Králové a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Hradec Králové a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Hradec Králové",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Hradec_Kralove_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3602,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Hradec Králové a jeho obce,2,594,D,566
kz2020CZ0512,Volby do zastupitelstev krajů 2020 - výsledky za okres Jablonec nad Nisou a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Jablonec nad Nisou a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Jablonec nad Nisou",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Jablonec_nad_Nisou_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3504,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Jablonec nad Nisou a jeho obce,2,595,D,567
kz2020CZ0711,Volby do zastupitelstev krajů 2020 - výsledky za okres Jeseník a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Jeseník a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Jeseník",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Jesenik_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3811,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Jeseník a jeho obce,2,596,D,568
kz2020CZ0632,Volby do zastupitelstev krajů 2020 - výsledky za okres Jihlava a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Jihlava a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Jihlava",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Jihlava_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3707,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Jihlava a jeho obce,2,597,D,569
kz2020CZ0313,Volby do zastupitelstev krajů 2020 - výsledky za okres Jindřichův Hradec a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Jindřichův Hradec a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Jindřichův Hradec",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Jindrichuv_Hradec_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3303,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Jindřichův Hradec a jeho obce,2,598,D,570
kz2020CZ0522,Volby do zastupitelstev krajů 2020 - výsledky za okres Jičín a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Jičín a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Jičín",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Jicin_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3604,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Jičín a jeho obce,2,599,D,571
kz2020CZ0412,Volby do zastupitelstev krajů 2020 - výsledky za okres Karlovy Vary a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Karlovy Vary a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Karlovy Vary",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Karlovy_Vary_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3403,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Karlovy Vary a jeho obce,2,600,D,572
kz2020CZ0803,Volby do zastupitelstev krajů 2020 - výsledky za okres Karviná a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Karviná a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Karviná",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Karvina_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3803,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Karviná a jeho obce,2,601,D,573
kz2020CZ0203,Volby do zastupitelstev krajů 2020 - výsledky za okres Kladno a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Kladno a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Kladno",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Kladno_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3203,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Kladno a jeho obce,2,602,D,574
kz2020CZ0322,Volby do zastupitelstev krajů 2020 - výsledky za okres Klatovy a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Klatovy a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Klatovy",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Klatovy_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3404,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Klatovy a jeho obce,2,603,D,575
kz2020CZ0204,Volby do zastupitelstev krajů 2020 - výsledky za okres Kolín a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Kolín a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Kolín",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Kolin_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3204,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Kolín a jeho obce,2,604,D,576
kz2020CZ0721,Volby do zastupitelstev krajů 2020 - výsledky za okres Kroměříž a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Kroměříž a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Kroměříž",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Kromeriz_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3708,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Kroměříž a jeho obce,2,605,D,577
kz2020CZ0205,Volby do zastupitelstev krajů 2020 - výsledky za okres Kutná Hora a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Kutná Hora a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Kutná Hora",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Kutna_Hora_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3205,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Kutná Hora a jeho obce,2,606,D,578
kz2020CZ0513,Volby do zastupitelstev krajů 2020 - výsledky za okres Liberec a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Liberec a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Liberec",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Liberec_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3505,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Liberec a jeho obce,2,607,D,579
kz2020CZ0423,Volby do zastupitelstev krajů 2020 - výsledky za okres Litoměřice a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Litoměřice a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Litoměřice",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Litomerice_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3506,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Litoměřice a jeho obce,2,608,D,580
kz2020CZ0424,Volby do zastupitelstev krajů 2020 - výsledky za okres Louny a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Louny a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Louny",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Louny_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3507,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Louny a jeho obce,2,609,D,581
kz2020CZ0207,Volby do zastupitelstev krajů 2020 - výsledky za okres Mladá Boleslav a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Mladá Boleslav a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Mladá Boleslav",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Mlada_Boleslav_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3207,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Mladá Boleslav a jeho obce,2,610,D,582
kz2020CZ0425,Volby do zastupitelstev krajů 2020 - výsledky za okres Most a jeho obce,1,Volby do zastupitelstev krajů 2020 - výsledky za okres Most a jeho obce,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,více úrovní (ČR–kraj–okres–obec),volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2023-02-13,2020-10-02,2020-10-03,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,"volby, výsledky voleb, zastupitelstva krajů, okres Most",https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Most_a_jeho_obce,https://linked.cuzk.cz/resource/ruian/OK/3508,NEVER,Volby do zastupitelstev krajů 2020 - výsledky za okres Most a jeho obce,2,611,D,583
